Sentence#	Word	POS	Tag
	,	,	O
	or	CC	O
	control	VB	O
	board	NN	O
	should	MD	O
	also	RB	O
	be	VB	O
	well	RB	O
	defined	VBN	O
	.	.	O
Sentence:2156	Based	VBN	O
	on	IN	O
	this	DT	O
	understanding	NN	O
	,	,	O
	then	RB	O
	the	DT	O
	specific	JJ	O
	approach	NN	O
	to	TO	O
	decision	NN	O
	making	NN	O
	can	MD	O
	be	VB	O
	defined	VBN	O
	.	.	O
Sentence:2157	For	IN	O
	small	JJ	O
	satellites	NNS	O
	,	,	O
	this	DT	O
	is	VBZ	O
	accomplished	VBN	O
	by	IN	O
	allowing	VBG	O
	the	DT	O
	orbit	NN	O
	to	TO	O
	slowly	VB	O
	decay	NN	O
	until	IN	O
	the	DT	O
	satellite	NN	O
	eventually	RB	O
	burns	VBZ	O
	up	RP	O
	in	IN	O
	Earth	NNP	O
	s	NN	O
	atmosphere	RB	O
	.	.	O
Sentence:2158	The	DT	O
	process	NN	B-opcon
	of	IN	O
	normalization	NN	O
	is	VBZ	O
	making	VBG	O
	a	DT	O
	scale	NN	O
	so	IN	O
	that	IN	O
	all	DT	O
	different	JJ	O
	kinds	NNS	O
	of	IN	O
	criteria	NNS	O
	can	MD	O
	be	VB	O
	compared	VBN	O
	or	CC	O
	added	VBN	O
	together	RB	O
	.	.	O
Sentence:2159	No	DT	O
	matter	NN	O
	how	WRB	O
	normalization	NN	O
	is	VBZ	O
	done	VBN	O
	,	,	O
	the	DT	O
	most	RBS	O
	important	JJ	O
	thing	NN	O
	to	TO	O
	remember	VB	O
	is	VBZ	O
	to	TO	O
	have	VB	O
	operational	JJ	B-opcon
	definitions	NNS	O
	of	IN	O
	the	DT	O
	scale	NN	O
	.	.	O
Sentence:2160	An	DT	O
	operational	JJ	B-opcon
	definition	NN	O
	is	VBZ	O
	a	DT	O
	repeatable	JJ	B-opcon
	,	,	O
	measurable	JJ	O
	number	NN	O
	.	.	O
Sentence:2161	Generally	RB	O
	,	,	O
	a	DT	O
	single	JJ	O
	alternative	NN	O
	should	MD	O
	be	VB	O
	recommended	VBN	O
	.	.	O
Sentence:2162	However	RB	O
	,	,	O
	if	IN	O
	the	DT	O
	alternatives	NNS	O
	do	VBP	O
	not	RB	O
	significantly	RB	O
	differ	VB	O
	,	,	O
	or	CC	O
	if	IN	O
	uncertainty	NN	O
	reduction	NN	O
	could	MD	O
	credibly	RB	O
	alter	VB	O
	the	DT	O
	ranking	NN	O
	,	,	O
	the	DT	O
	recommendation	NN	O
	should	MD	O
	include	VB	O
	all	DT	O
	closely	RB	O
	ranked	VBN	O
	alternatives	NNS	O
	for	IN	O
	a	DT	O
	final	JJ	O
	selection	NN	O
	by	IN	O
	the	DT	O
	decision	NN	O
	maker	NN	O
	.	.	O
Sentence:2163	If	IN	O
	a	DT	O
	different	JJ	O
	option	NN	O
	is	VBZ	O
	recommended	VBN	O
	,	,	O
	an	DT	O
	explanation	NN	O
	should	MD	O
	be	VB	O
	provided	VBN	O
	as	IN	O
	to	TO	O
	why	WRB	O
	the	DT	O
	lower	JJR	O
	score	NN	O
	is	VBZ	O
	preferred	VBN	O
	.	.	O
Sentence:2164	Usually	RB	O
	,	,	O
	if	IN	O
	an	DT	O
	alternative	JJ	O
	having	VBG	O
	a	DT	O
	lower	JJR	O
	score	NN	O
	is	VBZ	O
	recommended	VBN	O
	,	,	O
	the	DT	O
	risks	NNS	B-mea
	or	CC	O
	disadvantages	NNS	O
	were	VBD	O
	too	RB	O
	great	JJ	O
	for	IN	O
	the	DT	O
	highest	JJS	O
	ranking	JJ	O
	alternative	JJ	O
	indicating	VBG	O
	the	DT	O
	scoring	VBG	O
	methods	NNS	O
	did	VBD	O
	not	RB	O
	properly	RB	O
	rank	VB	O
	the	DT	O
	alternatives	NNS	O
	.	.	O
Sentence:2165	Sometimes	RB	O
	the	DT	O
	benefits	NNS	O
	and	CC	O
	advantages	NNS	O
	of	IN	O
	a	DT	O
	lower	JJR	O
	or	CC	O
	close	VB	O
	score	JJR	O
	outweigh	IN	O
	the	DT	O
	highest	JJS	O
	score	NN	O
	.	.	O
Sentence:2166	If	IN	O
	this	DT	O
	occurs	VBZ	O
	,	,	O
	the	DT	O
	decision	NN	O
	criteria	NNS	O
	should	MD	O
	be	VB	O
	reevaluated	VBN	O
	,	,	O
	not	RB	O
	only	RB	O
	the	DT	O
	weights	NNS	O
	,	,	O
	but	CC	O
	the	DT	O
	basic	JJ	O
	definitions	NNS	O
	of	IN	O
	what	WP	O
	is	VBZ	O
	being	VBG	O
	measured	VBN	O
	for	IN	O
	each	DT	O
	alternative	NN	O
	.	.	O
Sentence:2167	The	DT	O
	criteria	NNS	O
	should	MD	O
	be	VB	O
	updated	VBN	O
	,	,	O
	with	IN	O
	concurrence	NN	B-opcon
	from	IN	O
	the	DT	O
	decision	NN	O
	maker	NN	O
	,	,	O
	to	TO	O
	more	RBR	O
	correctly	RB	O
	reflect	VBP	O
	the	DT	O
	suitability	NN	B-mea
	of	IN	O
	each	DT	O
	alternative	NN	O
	.	.	O
Sentence:2168	Larger	JJR	O
	,	,	O
	more	RBR	O
	massive	JJ	O
	satellites	NNS	O
	and	CC	O
	observatories	NNS	O
	should	MD	O
	be	VB	O
	designed	VBN	O
	to	TO	O
	demise	VB	O
	or	CC	O
	deorbit	VB	O
	in	IN	O
	a	DT	O
	controlled	JJ	O
	manner	NN	O
	so	IN	O
	that	IN	O
	they	PRP	O
	can	MD	O
	be	VB	O
	safely	RB	O
	targeted	VBN	O
	for	IN	O
	impact	NN	O
	in	IN	O
	a	DT	O
	remote	JJ	O
	area	NN	O
	of	IN	O
	the	DT	O
	ocean	NN	O
	.	.	O
Sentence:2169	The	DT	O
	team	NN	O
	should	MD	O
	produce	VB	O
	a	DT	O
	report	NN	O
	to	TO	O
	document	VB	O
	all	DT	O
	major	JJ	O
	recommendations	NNS	O
	to	TO	O
	serve	VB	O
	as	IN	O
	a	DT	O
	backup	NN	O
	to	TO	O
	any	DT	O
	presentation	NN	O
	materials	NNS	O
	used	VBN	O
	.	.	O
Sentence:2170	A	DT	O
	report	NN	O
	in	IN	O
	conjunction	NN	O
	with	IN	O
	a	DT	O
	decision	NN	B-opcon
	matrix	NN	I-opcon
	provides	VBZ	O
	clearly	RB	O
	documented	VBN	O
	rationale	NN	O
	for	IN	O
	the	DT	O
	presentation	NN	O
	materials	NNS	O
	especially	RB	O
	for	IN	O
	complex	JJ	O
	decisions	NNS	O
	.	.	O
Sentence:2171	Decisions	NNS	O
	are	VBP	O
	typically	RB	O
	captured	VBN	O
	in	IN	O
	meeting	NN	O
	minutes	NNS	O
	and	CC	O
	should	MD	O
	be	VB	O
	captured	VBN	O
	in	IN	O
	the	DT	O
	report	NN	O
	as	IN	O
	well	RB	O
	.	.	O
Sentence:2172	Based	VBN	O
	on	IN	O
	the	DT	O
	mission	NN	B-seterm
	and	CC	O
	system	NN	B-syscon
	context	NN	O
	and	CC	O
	the	DT	O
	decision	NN	O
	made	VBD	O
	,	,	O
	the	DT	O
	report	NN	O
	may	MD	O
	be	VB	O
	a	DT	O
	simple	JJ	O
	white	JJ	O
	paper	NN	O
	or	CC	O
	a	DT	O
	more	RBR	O
	formally	RB	O
	formatted	VBN	O
	document	NN	O
	.	.	O
Sentence:2173	The	DT	O
	important	JJ	O
	characteristic	NN	O
	of	IN	O
	the	DT	O
	report	NN	O
	is	VBZ	O
	the	DT	O
	content	NN	O
	,	,	O
	which	WDT	O
	fully	RB	O
	documents	NNS	O
	the	DT	O
	decision	NN	O
	needed	VBD	O
	,	,	O
	assessments	NNS	B-opcon
	done	VBN	O
	,	,	O
	recommendations	NNS	O
	,	,	O
	and	CC	O
	decision	NN	O
	finally	RB	O
	made	VBD	O
	.	.	O
Sentence:2174	Analysis	NN	B-opcon
	of	IN	I-opcon
	Alternatives	NNP	I-opcon
	is	VBZ	O
	a	DT	O
	formal	JJ	O
	analysis	NN	B-opcon
	method	NN	O
	that	WDT	O
	compares	VBZ	O
	alternative	JJ	O
	approaches	NNS	O
	by	IN	O
	estimating	VBG	O
	their	PRP$	O
	ability	NN	O
	to	TO	O
	satisfy	VB	O
	mission	NN	B-seterm
	requirements	NNS	B-opcon
	through	IN	O
	an	DT	O
	effectiveness	JJ	B-mea
	analysis	NN	B-opcon
	and	CC	O
	by	IN	O
	estimating	VBG	O
	their	PRP$	O
	LCCs	NNP	O
	through	IN	O
	a	DT	O
	cost	NN	B-mea
	analysis	NN	B-opcon
	.	.	O
Sentence:2175	The	DT	O
	results	NNS	B-mea
	of	IN	O
	these	DT	O
	two	CD	B-cardinal
	analyses	NNS	O
	are	VBP	O
	used	VBN	O
	together	RB	O
	to	TO	O
	produce	VB	O
	a	DT	O
	cost	NN	B-mea
	effectiveness	NN	B-mea
	comparison	NN	O
	that	WDT	O
	allows	VBZ	O
	decision	NN	O
	makers	NNS	O
	to	TO	O
	assess	VB	O
	the	DT	O
	relative	JJ	O
	value	NN	B-mea
	or	CC	O
	potential	JJ	O
	programmatic	JJ	B-opcon
	returns	NNS	O
	of	IN	O
	the	DT	O
	alternatives	NNS	O
	.	.	O
Sentence:2176	An	DT	O
	analysis	NN	B-opcon
	of	IN	I-opcon
	alternatives	NNS	I-opcon
	broadly	RB	O
	examines	VBZ	O
	multiple	JJ	O
	elements	NNS	O
	of	IN	O
	program	NN	B-opcon
	or	CC	O
	project	NN	B-seterm
	alternatives	NNS	O
	including	VBG	O
	technical	JJ	B-opcon
	performance	NN	B-mea
	,	,	O
	risk	NN	B-mea
	,	,	O
	LCC	NNP	B-abb
	,	,	O
	and	CC	O
	programmatic	JJ	B-opcon
	aspects	NNS	O
	.	.	O
Sentence:2177	A	DT	O
	number	NN	O
	of	IN	O
	processes	NNS	B-seterm
	can	MD	O
	be	VB	O
	used	VBN	O
	to	TO	O
	develop	VB	O
	the	DT	O
	appropriate	JJ	O
	level	NN	O
	of	IN	O
	understanding	NN	O
	required	VBN	O
	for	IN	O
	successful	JJ	O
	technology	NN	O
	insertion	NN	O
	.	.	O
Sentence:2178	The	DT	O
	intent	NN	O
	of	IN	O
	this	DT	O
	appendix	NN	O
	is	VBZ	O
	to	TO	O
	describe	VB	O
	a	DT	O
	systematic	JJ	O
	process	NN	B-opcon
	that	WDT	O
	can	MD	O
	be	VB	O
	used	VBN	O
	as	IN	O
	an	DT	O
	example	NN	O
	of	IN	O
	how	WRB	O
	to	TO	O
	apply	VB	O
	standard	JJ	O
	SEG	NNP	B-abb
	practices	NNS	O
	to	TO	O
	perform	VB	O
	a	DT	O
	comprehensive	JJ	O
	TA	NNP	O
	.	.	O
Sentence:2179	In	IN	O
	addition	NN	O
	to	TO	O
	uncertainty	NN	O
	about	IN	O
	when	WRB	O
	this	DT	O
	part	NN	O
	of	IN	O
	the	DT	O
	phase	NN	B-event
	begins	VBZ	O
	,	,	O
	the	DT	O
	activities	NNS	O
	associated	VBN	O
	with	IN	O
	safe	JJ	O
	closeout	NN	O
	of	IN	O
	a	DT	O
	system	NN	B-syscon
	may	MD	O
	be	VB	O
	long	JJ	O
	and	CC	O
	complex	JJ	O
	and	CC	O
	may	MD	O
	affect	VB	O
	the	DT	O
	system	NN	B-syscon
	design	NN	B-opcon
	.	.	O
Sentence:2180	The	DT	O
	TA	NNP	O
	comprises	VBZ	O
	two	CD	B-cardinal
	parts	NNS	O
	,	,	O
	a	DT	O
	TMA	NNP	O
	and	CC	O
	an	DT	O
	Advancement	NNP	B-opcon
	Degree	NNP	I-opcon
	of	IN	I-opcon
	Difficulty	NNP	I-opcon
	Assessment	NNP	I-opcon
	AD2	NNP	B-art
	.	.	O
Sentence:2181	The	DT	O
	process	NN	B-opcon
	begins	VBZ	O
	with	IN	O
	the	DT	O
	TMA	NNP	O
	which	WDT	O
	is	VBZ	O
	used	VBN	O
	to	TO	O
	determine	VB	O
	technological	JJ	O
	maturity	NN	O
	via	IN	O
	NASA	NNP	B-org
	s	VBP	O
	TRL	NNP	O
	scale	NN	O
	.	.	O
Sentence:2182	It	PRP	O
	then	RB	O
	proceeds	VBZ	O
	to	TO	O
	develop	VB	O
	an	DT	O
	understanding	NN	O
	of	IN	O
	what	WP	O
	is	VBZ	O
	required	VBN	O
	to	TO	O
	advance	VB	O
	the	DT	O
	level	NN	O
	of	IN	O
	maturity	NN	O
	through	IN	O
	the	DT	O
	AD2	NNP	B-art
	.	.	O
Sentence:2183	It	PRP	O
	is	VBZ	O
	necessary	JJ	O
	to	TO	O
	conduct	VB	O
	TAs	NNP	O
	at	IN	O
	various	JJ	O
	stages	NNS	O
	throughout	IN	O
	a	DT	O
	program	NN	B-opcon
	project	NN	B-seterm
	to	TO	O
	provide	VB	O
	the	DT	O
	KDP	NNP	O
	products	NNS	B-seterm
	required	VBN	O
	for	IN	O
	transition	NN	B-opcon
	between	IN	O
	phases	NNS	B-event
	.	.	O
Sentence:2184	The	DT	O
	initial	JJ	O
	TMA	NNP	O
	provides	VBZ	O
	the	DT	O
	baseline	JJ	B-opcon
	maturity	NN	O
	of	IN	O
	the	DT	O
	system	NN	B-syscon
	s	NN	O
	required	VBN	O
	technologies	NNS	O
	at	IN	O
	program	NN	B-opcon
	project	NN	B-seterm
	outset	NN	O
	and	CC	O
	allows	VBZ	O
	monitoring	NN	O
	progress	NN	O
	throughout	IN	O
	development	NN	B-opcon
	.	.	O
Sentence:2185	The	DT	O
	final	JJ	O
	TMA	NNP	O
	is	VBZ	O
	performed	VBN	O
	just	RB	O
	prior	RB	O
	to	TO	O
	the	DT	O
	PDR	NNP	O
	.	.	O
Sentence:2186	It	PRP	O
	forms	VBZ	O
	the	DT	O
	basis	NN	O
	for	IN	O
	the	DT	O
	TRAR	NNP	O
	,	,	O
	which	WDT	O
	documents	NNS	O
	the	DT	O
	maturity	NN	O
	of	IN	O
	the	DT	O
	technological	JJ	O
	advancement	NN	O
	required	VBN	O
	by	IN	O
	the	DT	O
	systems	NNS	B-syscon
	,	,	O
	subsystems	NNS	B-syscon
	,	,	O
	and	CC	O
	components	NNS	O
	demonstrated	VBD	O
	through	IN	O
	test	NN	B-opcon
	and	CC	O
	analysis	NN	B-opcon
	.	.	O
Sentence:2187	The	DT	O
	initial	JJ	O
	AD2provides	NNP	O
	the	DT	O
	material	NN	O
	necessary	JJ	O
	to	TO	O
	develop	VB	O
	preliminary	JJ	O
	cost	NN	B-mea
	and	CC	O
	to	TO	O
	schedule	VB	B-opcon
	plans	NNS	O
	and	CC	O
	preliminary	JJ	O
	risk	NN	B-opcon
	assessments	NNS	I-opcon
	.	.	O
Sentence:2188	In	IN	O
	subsequent	JJ	O
	assessments	NNS	B-opcon
	,	,	O
	the	DT	O
	information	NN	O
	is	VBZ	O
	used	VBN	O
	to	TO	O
	build	VB	O
	the	DT	O
	Technology	NNP	B-opcon
	Development	NNP	I-opcon
	Plan	NNP	I-opcon
	and	CC	O
	in	IN	O
	the	DT	O
	process	NN	B-opcon
	,	,	O
	identify	VB	O
	alternative	JJ	O
	paths	NNS	O
	,	,	O
	fallback	NN	O
	positions	NNS	O
	,	,	O
	and	CC	O
	performance	NN	B-mea
	descope	NN	B-opcon
	options	NNS	O
	.	.	O
Sentence:2189	The	DT	O
	information	NN	O
	is	VBZ	O
	also	RB	O
	vital	JJ	O
	to	TO	O
	preparing	VBG	O
	milestones	NNS	O
	and	CC	O
	metrics	NNS	O
	for	IN	O
	subsequent	JJ	O
	EVM	NNP	O
	.	.	O
Sentence:2190	Consequently	RB	O
	,	,	O
	different	JJ	O
	options	NNS	O
	and	CC	O
	strategies	NNS	O
	should	MD	O
	be	VB	O
	considered	VBN	O
	during	IN	O
	the	DT	O
	project	NN	B-seterm
	s	VBZ	O
	earlier	JJR	O
	phases	NNS	B-event
	along	IN	O
	with	IN	O
	the	DT	O
	costs	NNS	B-mea
	and	CC	O
	risks	NNS	B-mea
	associated	VBN	O
	with	IN	O
	the	DT	O
	different	JJ	O
	options	NNS	O
	.	.	O
Sentence:2191	The	DT	O
	TA	NNP	O
	process	NN	B-opcon
	makes	VBZ	O
	use	NN	O
	of	IN	O
	basic	JJ	O
	SEG	NNP	B-abb
	principles	NNS	O
	and	CC	O
	processes	NNS	B-seterm
	.	.	O
Sentence:2192	It	PRP	O
	is	VBZ	O
	structured	VBN	O
	to	TO	O
	occur	VB	O
	within	IN	O
	the	DT	O
	framework	NN	O
	of	IN	O
	the	DT	O
	PBS	NNP	O
	to	TO	O
	facilitate	VB	O
	incorporation	NN	O
	of	IN	O
	the	DT	O
	results	NNS	B-mea
	.	.	O
Sentence:2193	Using	VBG	O
	the	DT	O
	PBS	NNP	O
	as	IN	O
	a	DT	O
	framework	NN	O
	has	VBZ	O
	a	DT	O
	twofold	JJ	O
	benefit	NN	O
	it	PRP	O
	breaks	VBZ	O
	the	DT	O
	problem	NN	O
	down	RP	O
	into	IN	O
	systems	NNS	B-syscon
	,	,	O
	subsystems	NNS	B-syscon
	,	,	O
	and	CC	O
	components	NNS	O
	that	WDT	O
	can	MD	O
	be	VB	O
	more	RBR	O
	accurately	RB	O
	assessed	VBN	O
	;	:	O
	and	CC	O
	it	PRP	O
	provides	VBZ	O
	the	DT	O
	results	NNS	B-mea
	of	IN	O
	the	DT	O
	assessment	NN	O
	in	IN	O
	a	DT	O
	format	NN	O
	that	WDT	O
	can	MD	O
	be	VB	O
	readily	RB	O
	used	VBN	O
	in	IN	O
	the	DT	O
	generation	NN	O
	of	IN	O
	program	NN	B-opcon
	costs	NNS	B-mea
	and	CC	O
	schedules	NNS	B-opcon
	.	.	O
Sentence:2194	It	PRP	O
	can	MD	O
	also	RB	O
	be	VB	O
	highly	RB	O
	beneficial	JJ	O
	in	IN	O
	providing	VBG	O
	milestones	NNS	O
	and	CC	O
	metrics	NNS	O
	for	IN	O
	progress	NN	O
	tracking	VBG	O
	using	VBG	O
	EVM	NNP	O
	.	.	O
Sentence:2195	As	IN	O
	discussed	VBN	O
	above	IN	O
	,	,	O
	it	PRP	O
	is	VBZ	O
	a	DT	O
	two	CD	B-cardinal
	step	NN	O
	process	NN	B-opcon
	comprised	VBD	O
	of	IN	O
	1	CD	B-cardinal
	the	DT	O
	determination	NN	O
	of	IN	O
	the	DT	O
	current	JJ	O
	technological	JJ	O
	maturity	NN	O
	in	IN	O
	terms	NNS	O
	of	IN	O
	TRLs	NNP	O
	and	CC	O
	2	CD	B-cardinal
	the	DT	O
	determination	NN	O
	of	IN	O
	the	DT	O
	difficulty	NN	O
	associated	VBN	O
	with	IN	O
	moving	VBG	O
	a	DT	O
	technology	NN	O
	from	IN	O
	one	CD	B-cardinal
	TRL	NN	O
	to	TO	O
	the	DT	O
	next	JJ	O
	through	IN	O
	the	DT	O
	use	NN	O
	of	IN	O
	the	DT	O
	AD2	NNP	B-art
	.	.	O
Sentence:2196	Note	VB	O
	the	DT	O
	second	JJ	O
	box	NN	O
	particularly	RB	O
	refers	NNS	O
	to	TO	O
	heritage	VB	B-mea
	systems	NNS	B-syscon
	.	.	O
Sentence:2197	If	IN	O
	the	DT	O
	architecture	NN	B-opcon
	and	CC	O
	the	DT	O
	environment	NN	O
	have	VBP	O
	changed	VBN	O
	,	,	O
	then	RB	O
	the	DT	O
	TRL	NNP	O
	drops	NNS	O
	to	TO	O
	TRL	VB	O
	5	CD	B-cardinal
	at	IN	O
	least	JJS	O
	initially	RB	O
	.	.	O
Sentence:2198	Additional	JJ	O
	testing	NN	B-opcon
	may	MD	O
	need	VB	B-opcon
	to	TO	O
	be	VB	O
	done	VBN	O
	for	IN	O
	heritage	NN	B-mea
	systems	NNS	B-syscon
	for	IN	O
	the	DT	O
	new	JJ	O
	use	NN	O
	or	CC	O
	new	JJ	O
	environment	NN	O
	.	.	O
Sentence:2199	If	IN	O
	in	IN	O
	subsequent	JJ	O
	analysis	NN	B-opcon
	the	DT	O
	new	JJ	O
	environment	NN	O
	is	VBZ	O
	sufficiently	RB	O
	close	RB	O
	to	TO	O
	the	DT	O
	old	JJ	O
	environment	NN	O
	or	CC	O
	the	DT	O
	new	JJ	O
	architecture	NN	B-opcon
	sufficiently	RB	O
	close	RB	O
	to	TO	O
	the	DT	O
	old	JJ	O
	architecture	NN	B-opcon
	,	,	O
	then	RB	O
	the	DT	O
	resulting	VBG	O
	evaluation	NN	B-opcon
	could	MD	O
	be	VB	O
	TRL	NNP	O
	6	CD	B-cardinal
	or	CC	O
	7	CD	B-cardinal
	,	,	O
	but	CC	O
	the	DT	O
	most	RBS	O
	important	JJ	O
	thing	NN	O
	to	TO	O
	realize	VB	O
	is	VBZ	O
	that	IN	O
	it	PRP	O
	is	VBZ	O
	no	RB	O
	longer	JJR	O
	at	IN	O
	TRL	NNP	O
	9	CD	B-cardinal
	.	.	O
Sentence:2200	Applying	VBG	O
	this	DT	O
	process	NN	B-opcon
	at	IN	O
	the	DT	O
	system	NN	B-syscon
	level	NN	O
	and	CC	O
	then	RB	O
	proceeding	VBG	O
	to	TO	O
	lower	JJR	O
	levels	NNS	O
	of	IN	O
	subsystem	NN	O
	and	CC	O
	component	NN	O
	identifies	NNS	O
	those	DT	O
	elements	NNS	O
	that	WDT	O
	require	VBP	O
	development	NN	B-opcon
	and	CC	O
	sets	VBZ	O
	the	DT	O
	stage	NN	O
	for	IN	O
	the	DT	O
	subsequent	JJ	O
	phase	NN	B-event
	,	,	O
	determining	VBG	O
	the	DT	O
	AD2	NNP	B-art
	.	.	O
Sentence:2201	NASA	NN	B-org
	policy	NN	O
	recognizes	VBZ	O
	the	DT	O
	need	NN	B-opcon
	to	TO	O
	accommodate	VB	O
	the	DT	O
	unique	JJ	O
	aspects	NNS	O
	of	IN	O
	each	DT	O
	program	NN	B-opcon
	or	CC	O
	project	NN	B-seterm
	to	TO	O
	achieve	VB	O
	mission	NN	B-seterm
	success	NN	O
	in	IN	O
	an	DT	O
	efficient	NN	O
	and	CC	O
	economical	JJ	O
	manner	NN	O
	.	.	O
Sentence:2202	The	DT	O
	problem	NN	O
	of	IN	O
	multiple	JJ	O
	elements	NNS	O
	being	VBG	O
	at	IN	O
	low	JJ	O
	TRLs	NNP	O
	is	VBZ	O
	dealt	JJ	O
	with	IN	O
	in	IN	O
	the	DT	O
	AD2	NNP	B-art
	process	NN	B-opcon
	.	.	O
Sentence:2203	Note	NN	O
	that	IN	O
	the	DT	O
	issue	NN	O
	of	IN	O
	integration	NN	B-opcon
	affects	VBZ	O
	the	DT	O
	TRL	NNP	O
	of	IN	O
	every	DT	O
	system	NN	B-syscon
	,	,	O
	subsystem	NN	O
	,	,	O
	and	CC	O
	component	NN	O
	.	.	O
Sentence:2204	All	DT	O
	of	IN	O
	the	DT	O
	elements	NNS	O
	can	MD	O
	be	VB	O
	at	IN	O
	a	DT	O
	higher	JJR	O
	TRL	NN	O
	,	,	O
	but	CC	O
	if	IN	O
	they	PRP	O
	have	VBP	O
	never	RB	O
	been	VBN	O
	integrated	VBN	O
	as	IN	O
	a	DT	O
	unit	NN	O
	,	,	O
	the	DT	O
	TRL	NNP	O
	will	MD	O
	be	VB	O
	lower	JJR	O
	for	IN	O
	the	DT	O
	unit	NN	O
	.	.	O
Sentence:2205	How	WRB	O
	much	JJ	O
	lower	JJR	O
	depends	VBZ	O
	on	IN	O
	the	DT	O
	complexity	NN	O
	of	IN	O
	the	DT	O
	integration	NN	B-opcon
	.	.	O
Sentence:2206	The	DT	O
	assessed	JJ	O
	complexity	NN	O
	depends	VBZ	O
	upon	IN	O
	the	DT	O
	combined	JJ	O
	judgment	NN	O
	of	IN	O
	the	DT	O
	engineers	NNS	O
	.	.	O
Sentence:2207	It	PRP	O
	is	VBZ	O
	important	JJ	O
	to	TO	O
	have	VB	O
	a	DT	O
	good	JJ	O
	cross	NN	O
	section	NN	O
	of	IN	O
	senior	JJ	O
	people	NNS	O
	sitting	VBG	O
	in	IN	O
	judgment	NN	O
	.	.	O
Sentence:2208	The	DT	O
	V	NNP	B-abb
	&	CC	I-abb
	V	NNP	I-abb
	Plan	NNP	O
	needs	VBZ	B-opcon
	to	TO	O
	be	VB	O
	baselined	VBN	O
	after	IN	O
	the	DT	O
	comments	NNS	O
	from	IN	O
	PDR	NNP	O
	are	VBP	O
	incorporated	VBN	O
	.	.	O
Sentence:2209	In	IN	O
	this	DT	O
	annotated	JJ	O
	outline	NN	O
	,	,	O
	the	DT	O
	use	NN	O
	of	IN	O
	the	DT	O
	term	NN	O
	system	NN	B-syscon
	is	VBZ	O
	indicative	JJ	O
	of	IN	O
	the	DT	O
	entire	JJ	O
	scope	NN	O
	for	IN	O
	which	WDT	O
	this	DT	O
	plan	NN	O
	is	VBZ	O
	developed	VBN	O
	.	.	O
Sentence:2210	This	DT	O
	may	MD	O
	be	VB	O
	an	DT	O
	entire	JJ	O
	spacecraft	NN	O
	,	,	O
	just	RB	O
	the	DT	O
	avionics	NNS	O
	system	NN	B-syscon
	,	,	O
	or	CC	O
	a	DT	O
	card	NN	O
	within	IN	O
	the	DT	O
	avionics	NNS	O
	system	NN	B-syscon
	.	.	O
Sentence:2211	Likewise	RB	O
	,	,	O
	the	DT	O
	terms	NNS	O
	end	VBP	O
	item	NN	O
	,	,	O
	subsystem	NN	O
	,	,	O
	or	CC	O
	element	NN	O
	are	VBP	O
	meant	VBN	O
	to	TO	O
	imply	VB	O
	the	DT	O
	lower	JJR	O
	level	NN	O
	products	NNS	B-seterm
	that	IN	O
	,	,	O
	when	WRB	O
	integrated	VBN	O
	together	RB	O
	,	,	O
	will	MD	O
	produce	VB	O
	the	DT	O
	system	NN	B-syscon
	.	.	O
	The	DT	O
	general	JJ	O
	term	NN	O
	end	NN	O
	item	NN	O
	is	VBZ	O
	used	VBN	O
	to	TO	O
	encompass	VB	O
	activities	NNS	O
	regardless	RB	O
	of	IN	O
	whether	IN	O
	the	DT	O
	end	NN	O
	item	NN	O
	is	VBZ	O
	a	DT	O
	hardware	NN	B-syscon
	or	CC	O
	software	NN	B-syscon
	element	NN	O
	.	.	O
Sentence:2212	Tailoring	NN	B-opcon
	is	VBZ	O
	a	DT	O
	process	NN	B-opcon
	used	VBN	O
	to	TO	O
	accomplish	VB	O
	this	DT	O
	.	.	O
Sentence:2213	The	DT	O
	SEMP	NNP	O
	provides	VBZ	O
	the	DT	O
	specifics	NNS	O
	of	IN	O
	the	DT	O
	technical	JJ	B-opcon
	effort	NN	O
	and	CC	O
	describes	VB	O
	what	WP	O
	technical	JJ	B-opcon
	processes	NNS	I-opcon
	will	MD	O
	be	VB	O
	used	VBN	O
	,	,	O
	how	WRB	O
	the	DT	O
	processes	NNS	B-seterm
	will	MD	O
	be	VB	O
	applied	VBN	O
	using	VBG	O
	appropriate	JJ	O
	activities	NNS	O
	,	,	O
	how	WRB	O
	the	DT	O
	project	NN	B-seterm
	will	MD	O
	be	VB	O
	organized	VBN	O
	to	TO	O
	accomplish	VB	O
	the	DT	O
	activities	NNS	O
	,	,	O
	and	CC	O
	the	DT	O
	resources	NNS	O
	required	VBN	O
	for	IN	O
	accomplishing	VBG	O
	the	DT	O
	activities	NNS	O
	.	.	O
Sentence:2214	The	DT	O
	SEMP	NNP	O
	provides	VBZ	O
	the	DT	O
	framework	NN	O
	for	IN	O
	realizing	VBG	O
	the	DT	O
	appropriate	JJ	O
	work	NN	O
	products	NNS	B-seterm
	that	WDT	O
	meet	VBP	O
	the	DT	O
	entry	NN	O
	and	CC	O
	success	NN	B-opcon
	criteria	NNS	I-opcon
	of	IN	O
	the	DT	O
	applicable	JJ	O
	project	NN	B-opcon
	life	NN	I-opcon
	cycle	NN	I-opcon
	phases	VBZ	B-event
	to	TO	O
	provide	VB	O
	management	NN	O
	with	IN	O
	necessary	JJ	O
	information	NN	O
	for	IN	O
	assessing	VBG	O
	technical	JJ	B-opcon
