Word	Tag
contamination	O
control	O
are	O
key	O
elements	O
of	O
the	O
assembly	B-opcon
process	B-opcon
.	O
All	O
parts	O
are	O
ultrasonically	O
cleaned	O
in	O
solvent	O
with	O
additional	O
measures	O
reserved	O
for	O
critical	O
parts	O
such	O
as	O
bearings	O
.	O
They	O
are	O
then	O
stored	O
and	O
assembled	O
under	O
clean	O
room	O
conditions	O
and	O
handled	O
by	O
personnel	B-grp
wearing	O
appropriate	O
protective	O
attire	O
.	O
Note	O
that	O
this	O
Pre	B-event
Phase	I-event
A	I-event
initial	O
concepts	B-opcon
development	I-opcon
work	O
is	O
not	O
the	O
formal	O
V	B-abb
&	I-abb
V	I-abb
program	B-opcon
that	O
is	O
performed	O
on	O
the	O
final	O
product	B-syscon
,	O
but	O
rather	O
it	O
is	O
a	O
methodical	O
run	O
through	O
ensuring	O
that	O
the	O
concepts	B-seterm
that	O
are	O
being	O
developed	O
in	O
this	O
Pre	B-event
Phase	I-event
A	I-event
are	O
able	O
to	O
meet	O
the	O
requirements	B-opcon
and	O
expectations	B-opcon
of	O
the	O
stakeholders	B-grp
.	O
Concepts	B-seterm
are	O
developed	O
to	O
the	O
lowest	O
level	O
necessary	O
to	O
ensure	O
that	O
they	O
are	O
feasible	B-mea
and	O
to	O
a	O
level	O
that	O
reduces	O
the	O
risk	B-mea
low	O
enough	O
to	O
satisfy	O
the	O
project	B-seterm
.	O
At	O
the	O
same	O
time	B-mea
,	O
their	O
comparatively	O
small	O
budgets	O
and	O
restricted	O
schedules	B-opcon
dictate	O
lean	O
and	O
innovative	O
implementation	B-opcon
approaches	O
to	O
project	B-opcon
management	I-opcon
and	O
SEG	B-abb
.	O
SEG	B-abb
plays	O
a	O
key	O
role	O
in	O
the	O
project	B-seterm
organization	I-seterm
.	O
Managing	O
a	O
project	B-seterm
consists	O
of	O
three	B-cardinal
main	O
objectives	B-opcon
:	O
managing	O
the	O
technical	B-opcon
aspects	I-opcon
of	O
the	O
project	B-seterm
,	O
managing	O
the	O
project	B-grp
team	I-grp
,	O
and	O
managing	O
the	O
cost	B-mea
and	O
schedule	B-opcon
.	O
SEG	B-abb
is	O
focused	O
on	O
the	O
technical	B-opcon
characteristics	I-opcon
of	O
decisions	O
including	O
technical	B-opcon
,	O
cost	B-mea
,	O
and	O
schedule	B-opcon
and	O
on	O
providing	O
these	O
to	O
the	O
project	B-grp
manager	I-grp
.	O
The	O
PP	B-abb
&	I-abb
C	I-abb
function	O
is	O
responsible	O
for	O
identifying	O
and	O
controlling	O
the	O
cost	B-mea
and	O
schedules	B-opcon
of	O
the	O
project	B-seterm
.	O
The	O
project	B-grp
manager	I-grp
has	O
overall	O
responsibility	O
for	O
managing	O
the	O
project	B-grp
team	I-grp
and	O
ensuring	O
that	O
the	O
project	B-seterm
delivers	O
a	O
technically	O
correct	O
system	B-syscon
within	O
cost	B-mea
and	O
schedule	B-opcon
.	O
Note	O
that	O
there	O
are	O
areas	O
where	O
the	O
two	B-cardinal
cornerstones	O
of	O
project	B-opcon
management	I-opcon
,	O
SE	B-abb
and	O
PP	B-abb
&	I-abb
C	I-abb
,	O
overlap	O
.	O
In	O
these	O
areas	O
,	O
SE	B-abb
provides	O
the	O
technical	B-opcon
aspects	I-opcon
or	O
inputs	O
whereas	O
PP	B-abb
&	I-abb
C	I-abb
provides	O
the	O
programmatic	B-opcon
,	O
cost	B-mea
,	O
and	O
schedule	B-opcon
inputs	O
.	O
These	O
processes	B-seterm
are	O
applied	O
to	O
each	O
product	B-syscon
of	O
the	O
system	B-opcon
structure	I-opcon
from	O
the	O
top	O
of	O
the	O
structure	B-seterm
to	O
the	O
bottom	O
until	O
the	O
lowest	O
products	B-seterm
in	O
any	O
system	B-opcon
structure	I-opcon
branch	O
are	O
defined	O
to	O
the	O
point	O
where	O
they	O
can	O
be	O
built	O
,	O
bought	O
,	O
or	O
reused	O
.	O
All	O
other	O
products	B-seterm
in	O
the	O
system	B-opcon
structure	I-opcon
are	O
realized	O
by	O
implementation	B-opcon
or	O
integration	B-opcon
.	O
In	O
Pre	B-event
Phase	I-event
A	I-event
,	O
the	O
SE	B-syscon
engine	I-syscon
is	O
used	O
to	O
develop	O
the	O
initial	O
concepts	B-seterm
;	O
clearly	O
define	O
the	O
unique	O
roles	O
of	O
humans	B-grp
,	O
hardware	B-syscon
,	O
and	O
software	B-syscon
in	O
performing	O
the	O
missions	O
objectives	B-opcon
;	O
establish	B-seterm
the	O
system	B-syscon
functional	B-opcon
and	O
performance	B-mea
boundaries	B-opcon
;	O
develop	O
identify	O
a	O
preliminary	O
draft	O
set	O
of	O
key	O
high	O
level	O
requirements	B-opcon
,	O
define	O
one	B-cardinal
or	O
more	O
initial	O
ConOps	B-abb
scenarios	O
;	O
realize	O
these	O
concepts	B-seterm
through	O
iterative	B-opcon
modeling	B-opcon
,	O
mock	B-opcon
ups	I-opcon
,	O
simulation	B-opcon
,	O
or	O
other	O
means	O
;	O
and	O
verify	O
and	O
validate	O
that	O
these	O
concepts	B-seterm
and	O
products	B-seterm
would	O
be	O
able	O
to	O
meet	O
the	O
key	O
high	O
level	O
requirements	B-opcon
and	O
.	O
Tailoring	B-opcon
and	O
customization	O
allow	O
programs	O
and	O
projects	B-seterm
to	O
be	O
successful	O
in	O
achieving	O
technical	B-opcon
objectives	B-opcon
within	O
cost	B-mea
and	O
schedule	B-opcon
constraints	B-seterm
.	O
The	O
operational	B-opcon
concept	I-opcon
must	O
include	O
scenarios	O
for	O
all	O
significant	O
operational	B-opcon
situations	I-opcon
,	O
including	O
known	O
off	O
nominal	O
situations	O
.	O
To	O
develop	O
a	O
useful	O
and	O
complete	O
set	O
of	O
scenarios	O
,	O
important	O
malfunctions	B-opcon
and	O
degraded	O
mode	O
operational	B-opcon
situations	I-opcon
must	O
be	O
considered	O
.	O
It	O
is	O
appropriate	O
for	O
V	B-abb
&	I-abb
V	I-abb
methods	O
to	O
differ	O
between	O
phases	B-event
as	O
designs	B-opcon
advance	O
.	O
The	O
ultimate	O
success	O
of	O
a	O
program	B-opcon
or	O
project	B-seterm
may	O
relate	O
to	O
the	O
frequency	B-mea
and	O
diligence	B-mea
of	O
validation	B-opcon
efforts	I-opcon
during	O
the	O
design	B-opcon
process	I-opcon
,	O
especially	O
in	O
Pre	B-event
Phase	I-event
A	I-event
and	O
Phase	B-event
A	I-event
during	O
which	O
corrections	O
in	O
the	O
direction	O
of	O
product	B-opcon
design	I-opcon
might	O
still	O
be	O
made	O
cost	B-mea
effectively	I-mea
.	O
The	O
question	O
should	O
be	O
continually	O
asked	O
,	O
Are	O
we	O
building	O
the	O
right	O
product	B-syscon
for	O
our	O
users	B-grp
and	O
other	O
stakeholders	B-grp
?	O
The	O
selection	O
of	O
the	O
verification	B-opcon
or	I-opcon
validation	I-opcon
method	I-opcon
is	O
based	O
on	O
engineering	B-seterm
judgment	O
as	O
to	O
which	O
is	O
the	O
most	O
effective	O
way	O
to	O
reliably	O
show	O
the	O
product	B-syscon
s	O
conformance	B-opcon
to	I-opcon
requirements	I-opcon
or	O
that	O
it	O
will	O
operate	O
as	O
intended	O
and	O
described	O
in	O
the	O
ConOps	B-abb
.	O
The	O
program	B-opcon
Formulation	B-event
Phase	I-event
establishes	O
a	O
cost	B-mea
effective	I-mea
program	B-opcon
that	O
is	O
demonstrably	O
capable	O
of	O
meeting	O
Agency	O
and	O
mission	B-seterm
directorate	O
goals	O
and	O
objectives	B-opcon
.	O
The	O
program	B-opcon
FAD	O
authorizes	O
a	O
PM	O
to	O
initiate	O
the	O
planning	O
of	O
a	O
new	O
program	B-opcon
and	O
to	O
perform	O
the	O
analyses	O
required	O
to	O
formulate	O
a	O
sound	O
program	B-opcon
plan	O
.	O
The	O
lead	O
SER	B-abb
provides	O
the	O
technical	B-opcon
planning	I-opcon
and	O
concept	B-seterm
development	B-opcon
or	O
this	O
phase	B-event
of	O
the	O
program	B-opcon
life	B-opcon
cycle	I-opcon
.	O
Planning	O
includes	O
identifying	O
the	O
major	O
technical	B-opcon
reviews	I-opcon
that	O
are	O
needed	O
and	O
associated	O
entrance	O
and	O
exit	O
criteria	O
.	O
Major	O
reviews	O
leading	O
to	O
approval	B-opcon
at	O
KDP	O
I	O
are	O
the	O
SRR	O
,	O
SDR	O
,	O
PDR	O
,	O
and	O
governing	O
PMC	O
review	O
.	O
The	O
key	O
is	O
effective	O
tailoring	B-opcon
that	O
reflects	O
lessons	O
learned	O
and	O
best	O
practices	O
.	O
Formulation	O
for	O
all	O
program	B-opcon
types	O
is	O
the	O
same	O
,	O
involving	O
one	B-cardinal
or	O
more	O
program	B-opcon
reviews	O
followed	O
by	O
KDP	O
I	O
where	O
a	O
decision	O
is	O
made	O
approving	O
a	O
program	B-opcon
to	O
begin	O
implementation	B-opcon
.	O
Descope	B-opcon
options	O
are	O
developed	O
when	O
the	O
NGOs	O
or	O
other	O
stakeholder	B-grp
expectation	O
documentation	O
is	O
developed	O
.	O
The	O
project	B-grp
team	I-grp
develops	O
a	O
preliminary	O
set	O
of	O
mission	B-seterm
descope	B-opcon
options	O
as	O
a	O
gate	O
product	B-syscon
for	O
the	O
MCR	O
,	O
but	O
these	O
preliminary	O
descope	B-opcon
options	O
are	O
not	O
baselined	O
or	O
maintained	O
.	O
They	O
are	O
kept	O
in	O
the	O
documentation	O
archive	O
in	O
case	O
they	O
are	O
needed	O
later	O
in	O
the	O
life	B-opcon
cycle	I-opcon
.	O
It	O
is	O
important	O
in	O
Pre	B-event
Phase	I-event
A	I-event
to	O
define	O
an	O
accurate	O
group	O
of	O
stakeholders	B-grp
and	O
users	B-grp
to	O
help	O
ensure	O
that	O
mission	B-seterm
goals	O
and	O
operations	B-opcon
concepts	B-seterm
meet	O
the	O
needs	B-opcon
and	O
expectations	B-opcon
of	O
the	O
end	O
users	B-grp
.	O
In	O
addition	O
,	O
it	O
is	O
important	O
to	O
estimate	O
the	O
composition	O
of	O
the	O
technical	B-grp
team	I-grp
and	O
identify	O
any	O
unique	O
facility	O
or	O
personnel	B-grp
requirements	B-opcon
.	O
It	O
also	O
should	O
be	O
noted	O
,	O
especially	O
for	O
AO	O
driven	O
projects	B-seterm
,	O
that	O
Phase	B-event
B	I-event
is	O
where	O
the	O
toplevel	O
requirements	B-opcon
and	O
the	O
requirements	B-opcon
flowed	O
down	O
to	O
the	O
next	O
level	O
are	O
finalized	O
and	O
placed	O
under	O
configuration	B-opcon
control	O
.	O
While	O
the	O
requirements	B-opcon
should	O
be	O
baselined	O
in	O
Phase	B-event
A	I-event
,	O
changes	O
resulting	O
from	O
the	O
trade	O
studies	O
and	O
analyses	O
in	O
late	O
Phase	B-event
A	I-event
and	O
early	O
Phase	B-event
B	I-event
may	O
result	O
in	O
changes	O
or	O
refinement	O
to	O
system	B-opcon
requirements	I-opcon
.	O
Phase	B-event
C	I-event
contains	O
a	O
series	O
of	O
CDRs	O
containing	O
the	O
system	B-syscon
level	O
CDR	O
and	O
CDRs	O
corresponding	O
to	O
the	O
different	O
levels	O
of	O
the	O
system	B-syscon
hierarchy	O
.	O
A	O
CDR	O
for	O
each	O
end	O
item	O
should	O
be	O
held	O
prior	O
to	O
the	O
start	O
of	O
fabrication	B-opcon
production	O
for	O
hardware	B-syscon
and	O
prior	O
to	O
the	O
start	O
of	O
coding	O
of	O
deliverable	O
software	B-syscon
products	B-seterm
.	O
Tailoring	B-opcon
the	O
SE	B-abb
requirements	B-opcon
and	O
customizing	O
the	O
SE	B-abb
best	O
practices	O
to	O
the	O
specific	O
needs	B-opcon
of	O
the	O
project	B-seterm
helps	O
to	O
obtain	O
the	O
desired	O
benefits	O
while	O
eliminating	O
unnecessary	O
overhead	O
.	O
Typically	O
,	O
the	O
sequence	O
of	O
CDRs	O
reflects	O
the	O
integration	B-opcon
process	B-opcon
that	O
will	O
occur	O
in	O
the	O
next	O
phase	B-event
;	O
that	O
is	O
,	O
from	O
lower	O
level	O
CDRs	O
to	O
the	O
system	B-syscon
level	O
CDR	O
.	O
Projects	B-seterm
,	O
however	O
,	O
should	O
tailor	O
the	O
sequencing	O
of	O
the	O
reviews	O
to	O
meet	O
the	O
needs	B-opcon
of	O
the	O
project	B-seterm
.	O
If	O
there	O
is	O
a	O
production	O
run	O
of	O
products	B-seterm
,	O
a	O
PRR	O
will	O
be	O
performed	O
to	O
ensure	O
the	O
production	O
plans	O
,	O
facilities	B-syscon
,	O
and	O
personnel	B-grp
are	O
ready	O
to	O
begin	O
production	O
.	O
Phase	B-event
C	I-event
culminates	O
with	O
an	O
SIR	O
.	O
Training	O
requirements	B-opcon
and	O
preliminary	O
mission	B-opcon
operations	I-opcon
procedures	B-opcon
are	O
created	O
and	O
baselined	O
.	O
The	O
final	O
product	B-syscon
of	O
this	O
phase	B-event
is	O
a	O
product	B-syscon
ready	O
for	O
integration	B-opcon
.	O
While	O
the	O
technical	B-opcon
aspects	I-opcon
of	O
small	O
projects	B-seterm
are	O
generally	O
narrower	O
and	O
more	O
focused	O
,	O
they	O
can	O
also	O
be	O
challenging	O
when	O
their	O
objectives	B-opcon
are	O
to	O
demonstrate	O
advanced	O
technologies	O
or	O
provide	O
one	B-cardinal
of	O
a	O
kind	O
capabilities	B-opcon
.	O
At	O
the	O
same	O
time	B-mea
,	O
their	O
comparatively	O
small	O
budgets	O
and	O
restricted	O
schedules	B-opcon
dictate	O
lean	O
and	O
innovative	O
implementation	B-opcon
approaches	O
to	O
project	B-opcon
management	I-opcon
and	O
SEG	B-abb
.	O
Tailoring	B-opcon
and	O
customization	O
allow	O
programs	O
and	O
projects	B-seterm
to	O
be	O
successful	O
in	O
achieving	O
technical	B-opcon
objectives	B-opcon
within	O
cost	B-mea
and	O
schedule	B-opcon
constraints	B-seterm
.	O
The	O
key	O
is	O
effective	O
tailoring	B-opcon
that	O
reflects	O
lessons	O
learned	O
and	O
best	O
practices	O
.	O
To	O
accomplish	O
this	O
,	O
an	O
acceptable	B-mea
risk	I-mea
posture	O
must	O
be	O
understood	O
and	O
agreed	O
upon	O
by	O
the	O
project	B-seterm
,	O
customer	B-grp
stakeholder	B-grp
,	O
Center	O
management	O
,	O
and	O
independent	O
reviewers	O
.	O
Tailoring	B-opcon
the	O
SE	B-abb
requirements	B-opcon
and	O
customizing	O
the	O
SE	B-abb
best	O
practices	O
to	O
the	O
specific	O
needs	B-opcon
of	O
the	O
project	B-seterm
helps	O
to	O
obtain	O
the	O
desired	O
benefits	O
while	O
eliminating	O
unnecessary	O
overhead	O
.	O
To	O
accomplish	O
this	O
,	O
an	O
acceptable	B-mea
risk	I-mea
posture	O
must	O
be	O
understood	O
and	O
agreed	O
upon	O
by	O
the	O
project	B-seterm
,	O
customer	B-grp
stakeholder	B-grp
,	O
Center	O
management	O
,	O
and	O
independent	O
reviewers	O
.	O
Effective	O
approaches	O
and	O
experienced	O
mentors	O
make	O
the	O
tailoring	B-opcon
process	B-opcon
for	O
any	O
project	B-seterm
more	O
systematic	O
and	O
efficient	O
.	O
War	O
rocketry	O
rapidly	O
proliferated	O
throughout	O
Europe	O
and	O
reached	O
North	O
and	O
South	O
Americas	O
and	O
Asia	O
.	O
The	O
young	O
Chilean	O
republic	O
was	O
among	O
the	O
first	O
to	O
employ	O
the	O
domestically	O
made	O
rockets	O
in	O
1819	B-cardinal
in	O
the	O
fight	O
against	O
its	O
former	O
colonial	O
ruler	O
,	O
Spain	O
.	O
Many	O
European	O
countries	O
particularly	O
Austria	O
,	O
France	O
,	O
and	O
Russia	O
established	O
large	O
scale	O
manufacturing	O
of	O
war	O
rockets	O
.	O
The	O
Russian	O
army	O
even	O
built	O
in	O
1834	B-cardinal
an	O
ironclad	O
submarine	O
with	O
a	O
crew	O
of	O
10	B-cardinal
men	O
which	O
fired	O
missiles	O
from	O
a	O
submerged	O
position	O
.	O
The	O
Vanguard	O
program	B-opcon
also	O
built	O
scientific	O
satellites	O
and	O
established	O
a	O
process	B-opcon
of	O
calling	O
for	O
proposals	O
and	O
selecting	O
space	O
science	O
experiments	O
.	O
In	O
addition	O
,	O
it	O
deployed	O
a	O
network	O
of	O
the	O
Minitrack	O
ground	O
stations	O
to	O
detect	O
and	O
communicate	O
with	O
the	O
satellites	O
which	O
laid	O
the	O
foundation	O
for	O
the	O
future	O
NASA	B-org
s	O
STDN	O
.	O
Many	O
optical	O
stations	O
around	O
the	O
world	O
would	O
also	O
observe	O
the	O
satellites	O
by	O
the	O
specially	O
designed	O
Baker	O
Nunn	O
telescope	O
tracking	O
cameras	O
.	O
Effective	O
approaches	O
and	O
experienced	O
mentors	O
make	O
the	O
tailoring	B-opcon
process	B-opcon
for	O
any	O
project	B-seterm
more	O
systematic	O
and	O
efficient	O
.	O
Modern	O
launch	O
vehicles	O
have	O
multiple	O
stages	O
,	O
such	O
that	O
the	O
first	O
stage	O
is	O
dropped	O
off	O
after	O
its	O
fuel	O
is	O
used	O
to	O
reduce	O
the	O
mass	O
that	O
is	O
being	O
accelerated	O
,	O
then	O
the	O
second	O
stage	O
is	O
dropped	O
off	O
when	O
it	O
s	O
done	O
,	O
and	O
so	O
on	O
.	O
This	O
is	O
basically	O
what	O
staging	O
does	O
for	O
us	O
.	O
However	O
,	O
our	O
rifle	O
is	O
so	O
inefficient	O
relative	O
to	O
launch	O
vehicles	O
that	O
we	O
would	O
have	O
to	O
add	O
6	B-cardinal
larger	O
rifles	O
,	O
for	O
a	O
total	O
of	O
8	B-cardinal
consecutive	O
rifles	O
each	O
contained	O
in	O
a	O
bullet	O
fired	O
from	O
a	O
larger	O
rifle	O
in	O
order	O
to	O
get	O
to	O
the	O
velocity	O
we	O
need	B-opcon
.	O
That	O
very	O
first	O
rifle	O
is	O
going	O
to	O
have	O
to	O
be	O
pretty	O
big	O
.	O
A	O
lesson	O
to	O
be	O
gained	O
from	O
these	O
quotations	O
is	O
that	O
total	O
project	B-seterm
or	O
mission	B-seterm
cost	B-mea
is	O
a	O
multifactorial	O
problem	O
with	O
relative	O
weightings	O
that	O
are	O
different	O
with	O
commercial	O
and	O
government	O
projects	B-seterm
.	O
A	O
multibillion	O
dollar	O
commercial	O
satellite	O
must	O
be	O
reliable	O
over	O
its	O
design	B-opcon
lifetime	O
.	O
The	O
associated	O
insurance	O
for	O
the	O
commercial	O
project	B-seterm
is	O
a	O
significant	O
cost	B-mea
that	O
may	O
not	O
be	O
directly	O
identified	O
in	O
a	O
government	O
project	B-seterm
.	O
The	O
cost	B-mea
of	O
debris	O
mitigation	B-opcon
of	O
a	O
commercial	O
satellite	O
is	O
incurred	O
up	O
front	O
even	O
though	O
the	O
mitigation	B-opcon
takes	O
place	O
at	O
the	O
end	O
of	O
the	O
satellite	O
lifetime	O
and	O
the	O
satellite	O
operating	O
corporation	O
assumes	O
some	O
liability	O
ever	O
after	O
the	O
satellite	O
s	O
primary	O
mission	B-seterm
has	O
ended	O
.	O
Range	O
costs	B-mea
and	O
insurance	O
may	O
not	O
be	O
directly	O
identified	O
in	O
a	O
government	O
space	O
project	B-seterm
,	O
and	O
the	O
spacecraft	O
operations	B-opcon
and	O
monitoring	O
over	O
its	O
mission	B-seterm
lifetime	O
may	O
be	O
performed	O
by	O
university	O
grantees	O
and	O
funded	O
through	O
research	O
and	O
training	O
grants	O
.	O
It	O
is	O
in	O
this	O
sense	O
that	O
astronauts	O
are	O
representatives	O
of	O
mankind	O
,	O
turning	O
over	O
a	O
rock	O
on	O
the	O
Moon	O
to	O
find	O
what	O
is	O
under	O
it	O
,	O
and	O
ultimately	O
,	O
turning	O
over	O
many	O
rocks	O
on	O
many	O
moons	O
and	O
planets	O
throughout	O
the	O
Solar	O
System	B-syscon
.	O
It	O
establishes	O
baseline	B-opcon
criteria	O
that	O
enable	O
users	B-grp
to	O
define	O
the	O
risk	B-mea
classification	O
level	O
for	O
NASA	B-org
payloads	O
on	O
human	O
or	O
nonhuman	O
rated	O
launch	O
systems	B-syscon
or	O
carrier	O
vehicles	O
.	O
This	O
view	O
is	O
carried	O
further	O
by	O
the	O
Alt	O
Space	O
community	O
discussed	O
in	O
Sec	O
.	O
So	O
far	O
as	O
the	O
communications	O
portion	O
of	O
the	O
industry	O
is	O
concerned	O
,	O
the	O
basic	O
objective	B-opcon
is	O
not	O
to	O
minimize	O
cost	B-mea
or	O
maximize	O
performance	B-mea
,	O
but	O
to	O
minimize	O
the	O
cost	B-mea
per	O
unit	O
of	O
performance	B-mea
for	O
example	O
,	O
the	O
cost	B-mea
per	O
phone	O
call	O
.	O
There	O
is	O
ample	O
capital	O
available	O
in	O
the	O
communications	O
market	O
to	O
support	O
systems	B-syscon
of	O
essentially	O
any	O
size	O
,	O
so	O
long	O
as	O
the	O
cost	B-mea
per	O
call	O
is	O
minimized	O
so	O
that	O
the	O
operator	B-grp
can	O
compete	O
successfully	O
for	O
communications	O
business	O
.	O
The	O
fundamental	O
impediment	O
to	O
substantial	O
growth	O
in	O
commercial	O
space	O
is	O
the	O
high	O
cost	B-mea
of	O
launch	O
,	O
which	O
in	O
turn	O
,	O
drives	O
up	O
the	O
cost	B-mea
of	O
spacecraft	O
,	O
as	O
discussed	O
in	O
Chap	O
.	O
For	O
example	O
,	O
there	O
are	O
a	O
number	O
of	O
manufacturing	O
processes	B-seterm
that	O
can	O
occur	O
in	O
space	O
,	O
that	O
simply	O
can	O
t	O
occur	O
on	O
the	O
Earth	O
s	O
surface	O
.	O
This	O
has	O
led	O
to	O
a	O
long	O
term	O
interest	O
in	O
space	O
manufacturing	O
,	O
with	O
some	O
experiments	O
done	O
on	O
the	O
Space	O
Station	O
and	O
freeflying	O
payloads	O
.	O
Unfortunately	O
,	O
the	O
high	O
cost	B-mea
has	O
thus	O
far	O
made	O
any	O
significant	O
space	O
manufacturing	O
activity	B-opcon
uneconomical	O
.	O
Similarly	O
,	O
solar	O
power	O
satellites	O
have	O
been	O
considered	O
for	O
an	O
extended	O
period	O
as	O
a	O
means	O
of	O
providing	O
clean	O
energy	O
in	O
nearly	O
unlimited	O
amounts	O
to	O
the	O
Earth	O
s	O
surface	O
Glaser	O
1998	B-cardinal
.	O
But	O
this	O
won	O
t	O
occur	O
in	O
any	O
reasonable	O
quantity	O
until	O
there	O
is	O
a	O
reduction	O
in	O
the	O
cost	B-mea
of	O
launch	O
by	O
a	O
factor	O
of	O
5	B-cardinal
to	O
10	B-cardinal
.	O
Space	O
Mission	B-seterm
Engineering	B-seterm
is	O
the	O
refinement	O
of	O
requirements	B-opcon
and	O
definition	O
of	O
mission	B-seterm
parameters	O
to	O
meet	O
the	O
broad	O
objectives	B-opcon
of	O
a	O
space	O
mission	B-seterm
in	O
a	O
timely	O
manner	O
at	O
minimum	O
cost	B-mea
and	O
risk	B-mea
.	O
In	O
these	O
areas	O
,	O
SE	B-abb
provides	O
the	O
technical	B-opcon
aspects	I-opcon
or	O
inputs	O
whereas	O
PP	B-abb
&	I-abb
C	I-abb
provides	O
the	O
programmatic	B-opcon
,	O
cost	B-mea
,	O
and	O
schedule	B-opcon
inputs	O
.	O
It	O
is	O
also	O
a	O
starting	O
point	O
for	O
understanding	O
and	O
defining	O
criteria	O
for	O
tailoring	B-opcon
.	O
It	O
begins	O
with	O
one	B-cardinal
or	O
more	O
broad	O
objectives	B-opcon
and	O
constraints	B-seterm
and	O
then	O
proceeds	O
to	O
define	O
a	O
space	O
system	B-syscon
that	O
will	O
meet	O
them	O
within	O
an	O
appropriate	O
timeframe	O
at	O
the	O
lowest	O
possible	O
cost	B-mea
and	O
risk	B-mea
.	O
Broad	O
objectives	B-opcon
and	O
constraints	B-seterm
are	O
the	O
key	O
to	O
this	O
process	B-opcon
.	O
Procurement	O
plans	O
for	O
space	O
systems	B-syscon
too	O
often	O
substitute	O
detailed	O
numerical	O
requirements	B-opcon
for	O
broad	O
mission	B-seterm
objectives	B-opcon
.	O
To	O
get	O
the	O
most	O
performance	B-mea
for	O
the	O
money	B-mea
spent	O
,	O
we	O
must	O
require	O
of	O
the	O
system	B-syscon
only	O
what	O
it	O
can	O
reasonably	O
achieve	O
.	O
Thus	O
,	O
while	O
our	O
overall	O
objectives	B-opcon
to	O
communicate	O
,	O
navigate	O
,	O
or	O
observe	O
will	O
generally	O
remain	O
the	O
same	O
,	O
we	O
will	O
achieve	O
these	O
objectives	B-opcon
differently	O
as	O
technology	O
and	O
our	O
understanding	O
of	O
the	O
process	B-opcon
and	O
problem	O
evolve	O
.	O
This	O
chapter	O
summarizes	O
,	O
and	O
the	O
book	O
as	O
a	O
whole	O
details	O
,	O
this	O
process	B-opcon
of	O
defining	O
and	O
refining	O
both	O
what	O
is	O
to	O
be	O
done	O
and	O
what	O
mission	B-opcon
concept	I-opcon
will	O
do	O
it	O
at	O
the	O
lowest	O
cost	B-mea
and	O
risk	B-mea
.	O
If	O
the	O
space	O
mission	B-seterm
engineering	B-seterm
process	B-opcon
is	O
successful	O
,	O
we	O
will	O
have	O
defined	O
a	O
space	O
mission	B-seterm
